SOATO	NAME	OBL	RAION	SOVET	TIP	GNI	DATAV	SOATON	DATEL	MAL
4256845106	Цари	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Синьковский	д.	518	27.09.2002			
4256849001	Ажугеры	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849006	Белюны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849011	Березовая Роща	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849016	Валейковичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849021	Варакумщизна	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849023	Гавдевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849024	Гайди	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849026	Дегиси	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849027	Дордишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849028	Желигово	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849029	Заболотье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849031	Заозерцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849036	Ивашковцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849041	Клочки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849046	Ковали	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849048	Крапивно	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849051	Кудишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849053	Кушляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	аг.	518	23.12.2009			
4256849056	Малые Рачуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849061	Медрики	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849062	Мелевщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849063	Наздрачуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849064	Нестеняты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849065	Осипаны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849066	Подберезы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849071	Подболотцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849073	Потевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849074	Рачкяны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849076	Рачуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849077	Рудали	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849078	Рудишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849079	Слобода	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849081	Снигяны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849086	Солы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	аг.	518	27.09.2002			2
4256849091	Старая Рудня	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	27.09.2002			
4256849096	Стрипуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849101	Тижишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849106	Щёпаны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256849111	Ябровичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Сольский	д.	518	23.12.2009			
4256854006	Буяки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854011	Деновишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854016	Добровляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854021	Коробки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854026	Лаповойня	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	х.	518	27.09.2002			
4256854031	Леоновичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854036	Лылойти	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	аг.	518	27.09.2002			2
4256854041	Михничи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854046	Нестанишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854051	Позборцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854056	Римшиненты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854061	Ростишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	х.	518	27.09.2002			
4256854066	Станчиненты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854071	Хведевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4256854076	Шимонели	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Лылойтинский	д.	518	27.09.2002			
4258501000	Щучин	ГРОДНЕНСКАЯ ОБЛАСТЬ			г.	519	27.09.2002			1
4258557000	Желудок	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский		гп	519	27.09.2002			3
4258566000	Острино	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский		гп	519	27.09.2002			1
4258757006	Бортяки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757011	Бояры Желудокские	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757016	Бояры Лебедские	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757021	Бранцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757026	Великое Село	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757031	Волковичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757036	Дубели	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757041	Дуброво	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	п.	519	27.09.2002			
4258757046	Дуброво	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757051	Заря Коммунизма	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757056	Зенюки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757061	Корсаки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757066	Кукини	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757071	Купры	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757076	Лебедка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757081	Логвины	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757086	Малое Село	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757091	Минотовичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757096	Мотевчуки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757101	Ошмянцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757106	Савовщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757111	Скерси	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757116	Толочки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258757121	Фарный Конец	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Желудокский поселковый Совет	д.	519	27.09.2002			
4258766006	Бараниха	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	х.	519	27.09.2002			
4258766011	Большие Березовцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766016	Задворяни	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	22.03.2004			
4258766021	Зиняки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766026	Карпановцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766031	Кирпичевщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766036	Кобровцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766041	Кульбачино	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766046	Куриловцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766051	Лейки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766056	Лойбишка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	х.	519	27.09.2002			
4258766061	Лычковцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	х.	519	27.09.2002			
4258766066	Малые Березовцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766071	Нароши	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766076	Обруб	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766081	Оленищевка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766086	Олишковцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766091	Ошурки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766096	Пелевцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766101	Пески	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766106	Роганичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766111	Рыбаки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766116	Синятевка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766121	Сосновый Бор	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766126	Ставровцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766131	Филевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766136	Филиповцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766141	Чернявка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766146	Шестаки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766151	Шоркино	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
4258766156	Щенец	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Остринский поселковый Совет	д.	519	27.09.2002			
